price,address,zipcode,Date,beds,bath,sq_ft,boro,Employed,Unemployed,income above 100k,income below 100k
860000,"18-20 Pine St #2203, New York, NY 10005",10005,2/10/20,0,0,820,New York County,879665,31973,300250,594060
1050000,"15 Broad St APT 1126, New York, NY 10005",10005,2/10/20,1,1,1189,New York County,879665,31973,300250,594060
1150000,"15 Broad St APT 2430, New York, NY 10005",10005,10/5/20,Studio,,1145,New York County,879665,31973,300250,594060
1210000,"75 Wall St APT 28P, New York, NY 10005",10005,8/12/20,1,2,1126,New York County,879665,31973,300250,594060
535000,"56 Pine St APT 15D, New York, NY 10005",10005,7/29/20,1,1,662,New York County,879665,31973,300250,594060
820000,"67 Liberty St APT 16, New York, NY 10005",10005,7/29/20,1,1,812,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 802, New York, NY 10005",10005,7/28/20,1,2,1785,New York County,879665,31973,300250,594060
563603,"82 Beaver St PENTHOUSE 7, New York, NY 10005",10005,7/17/20,Studio,,418,New York County,879665,31973,300250,594060
2800000,"15 Broad St APT 2910, New York, NY 10005",10005,7/17/20,2,2,1974,New York County,879665,31973,300250,594060
1270000,"53-55 Liberty Plz, New York, NY 10005",10005,7/15/20,0,0,167448,New York County,879665,31973,300250,594060
1270000,"55 Liberty St APT 28C, New York, NY 10005",10005,7/15/20,3,2,1750,New York County,879665,31973,300250,594060
540000,"55 Wall St APT 614, New York, NY 10005",10005,7/14/20,Studio,,630,New York County,879665,31973,300250,594060
600000,"75 Wall St APT 25J, New York, NY 10005",10005,7/13/20,Studio,,445,New York County,879665,31973,300250,594060
1880000,"15 Broad St APT 2600, New York, NY 10005",10005,7/6/20,1,2,1734,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 29I, New York, NY 10005",10005,6/25/20,Studio,,438,New York County,879665,31973,300250,594060
1060000,"75 Wall St APT 30B, New York, NY 10005",10005,6/23/20,1,2,815,New York County,879665,31973,300250,594060
1080000,"18-20 Pine St #2414, New York, NY 10005",10005,6/18/20,0,0,991,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 30I, New York, NY 10005",10005,6/17/20,Studio,,439,New York County,879665,31973,300250,594060
495000,"55 Wall St APT 835, New York, NY 10005",10005,6/16/20,Studio,,536,New York County,879665,31973,300250,594060
1730000,"15 William St APT 39E, New York, NY 10005",10005,5/15/20,2,2,1300,New York County,879665,31973,300250,594060
605000,"75 Wall St #29I, New York, NY 10005",10005,5/13/20,Studio,,439,New York County,879665,31973,300250,594060
150000,"15 Broad St APT 2028, New York, NY 10005",10005,5/12/20,0,0,916,New York County,879665,31973,300250,594060
1600000,"15 William St APT 15E, New York, NY 10005",10005,4/23/20,2,2,1300,New York County,879665,31973,300250,594060
450000,"75 Wall St APT 18L, New York, NY 10005",10005,4/7/20,Studio,,450,New York County,879665,31973,300250,594060
760000,"75 Wall St APT 22E, New York, NY 10005",10005,4/6/20,Studio,,669,New York County,879665,31973,300250,594060
599000,"56 Pine St APT 14E, New York, NY 10005",10005,4/3/20,1,1,776,New York County,879665,31973,300250,594060
640000,"75 Wall St APT 32L, New York, NY 10005",10005,3/31/20,0,0,441,New York County,879665,31973,300250,594060
950000,"15 William St APT 20G, New York, NY 10005",10005,3/31/20,1,1,800,New York County,879665,31973,300250,594060
2150000,"18-20 Pine St #2801, New York, NY 10005",10005,3/30/20,0,0,1808,New York County,879665,31973,300250,594060
1110000,"55 Wall St APT 730, New York, NY 10005",10005,3/25/20,2,2,1672,New York County,879665,31973,300250,594060
640000,"75 Wall St #32L, New York, NY 10005",10005,3/20/20,Studio,,441,New York County,879665,31973,300250,594060
970000,"101 Wall St #15A, New York, NY 10005",10005,3/19/20,1,1,703,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 3300, New York, NY 10005",10005,3/18/20,2,2,1922,New York County,879665,31973,300250,594060
1680000,"15 William St APT 25E, New York, NY 10005",10005,3/16/20,2,2,1300,New York County,879665,31973,300250,594060
1270000,"15 Broad St APT 3214, New York, NY 10005",10005,3/10/20,1,2,1115,New York County,879665,31973,300250,594060
664050,"55 Wall St APT 708, New York, NY 10005",10005,3/9/20,Studio,,659,New York County,879665,31973,300250,594060
2100000,"18-20 Pine St #2206, New York, NY 10005",10005,3/5/20,0,0,1807,New York County,879665,31973,300250,594060
2760000,"18-20 Pine St #21012, New York, NY 10005",10005,3/4/20,0,0,2373,New York County,879665,31973,300250,594060
1340000,"50 Pine St APT 3N, New York, NY 10005",10005,2/25/20,3,2,1720,New York County,879665,31973,300250,594060
2250000,"15 William St PENTHOUSE 2, New York, NY 10005",10005,2/11/20,2,2.5,1657,New York County,879665,31973,300250,594060
860000,"18-20 Pine St #2203, New York, NY 10005",10005,2/10/20,0,0,820,New York County,879665,31973,300250,594060
1050000,"15 Broad St APT 1126, New York, NY 10005",10005,2/10/20,1,1,1189,New York County,879665,31973,300250,594060
1150000,"15 Broad St APT 2430, New York, NY 10005",10005,10/5/20,Studio,,1145,New York County,879665,31973,300250,594060
1210000,"75 Wall St APT 28P, New York, NY 10005",10005,8/12/20,1,2,1126,New York County,879665,31973,300250,594060
820000,"67 Liberty St APT 16, New York, NY 10005",10005,7/29/20,1,1,812,New York County,879665,31973,300250,594060
535000,"56 Pine St APT 15D, New York, NY 10005",10005,7/29/20,1,1,662,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 802, New York, NY 10005",10005,7/28/20,1,2,1785,New York County,879665,31973,300250,594060
563603,"82 Beaver St PENTHOUSE 7, New York, NY 10005",10005,7/17/20,Studio,,418,New York County,879665,31973,300250,594060
2800000,"15 Broad St APT 2910, New York, NY 10005",10005,7/17/20,2,2,1974,New York County,879665,31973,300250,594060
1270000,"53-55 Liberty Plz, New York, NY 10005",10005,7/15/20,0,0,167448,New York County,879665,31973,300250,594060
1270000,"55 Liberty St APT 28C, New York, NY 10005",10005,7/15/20,3,2,1750,New York County,879665,31973,300250,594060
540000,"55 Wall St APT 614, New York, NY 10005",10005,7/14/20,Studio,,630,New York County,879665,31973,300250,594060
600000,"75 Wall St APT 25J, New York, NY 10005",10005,7/13/20,Studio,,445,New York County,879665,31973,300250,594060
1880000,"15 Broad St APT 2600, New York, NY 10005",10005,7/6/20,1,2,1734,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 29I, New York, NY 10005",10005,6/25/20,Studio,,438,New York County,879665,31973,300250,594060
1060000,"75 Wall St APT 30B, New York, NY 10005",10005,6/23/20,1,2,815,New York County,879665,31973,300250,594060
1080000,"18-20 Pine St #2414, New York, NY 10005",10005,6/18/20,0,0,991,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 30I, New York, NY 10005",10005,6/17/20,Studio,,439,New York County,879665,31973,300250,594060
495000,"55 Wall St APT 835, New York, NY 10005",10005,6/16/20,Studio,,536,New York County,879665,31973,300250,594060
1730000,"15 William St APT 39E, New York, NY 10005",10005,5/15/20,2,2,1300,New York County,879665,31973,300250,594060
605000,"75 Wall St #29I, New York, NY 10005",10005,5/13/20,Studio,,439,New York County,879665,31973,300250,594060
150000,"15 Broad St APT 2028, New York, NY 10005",10005,5/12/20,0,0,916,New York County,879665,31973,300250,594060
1600000,"15 William St APT 15E, New York, NY 10005",10005,4/23/20,2,2,1300,New York County,879665,31973,300250,594060
450000,"75 Wall St APT 18L, New York, NY 10005",10005,4/7/20,Studio,,450,New York County,879665,31973,300250,594060
760000,"75 Wall St APT 22E, New York, NY 10005",10005,4/6/20,Studio,,669,New York County,879665,31973,300250,594060
599000,"56 Pine St APT 14E, New York, NY 10005",10005,4/3/20,1,1,776,New York County,879665,31973,300250,594060
950000,"15 William St APT 20G, New York, NY 10005",10005,3/31/20,1,1,800,New York County,879665,31973,300250,594060
640000,"75 Wall St APT 32L, New York, NY 10005",10005,3/31/20,0,0,441,New York County,879665,31973,300250,594060
2150000,"18-20 Pine St #2801, New York, NY 10005",10005,3/30/20,0,0,1808,New York County,879665,31973,300250,594060
1110000,"55 Wall St APT 730, New York, NY 10005",10005,3/25/20,2,2,1672,New York County,879665,31973,300250,594060
640000,"75 Wall St #32L, New York, NY 10005",10005,3/20/20,Studio,,441,New York County,879665,31973,300250,594060
970000,"101 Wall St #15A, New York, NY 10005",10005,3/19/20,1,1,703,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 3300, New York, NY 10005",10005,3/18/20,2,2,1922,New York County,879665,31973,300250,594060
1680000,"15 William St APT 25E, New York, NY 10005",10005,3/16/20,2,2,1300,New York County,879665,31973,300250,594060
1270000,"15 Broad St APT 3214, New York, NY 10005",10005,3/10/20,1,2,1115,New York County,879665,31973,300250,594060
664050,"55 Wall St APT 708, New York, NY 10005",10005,3/9/20,Studio,,659,New York County,879665,31973,300250,594060
2100000,"18-20 Pine St #2206, New York, NY 10005",10005,3/5/20,0,0,1807,New York County,879665,31973,300250,594060
2760000,"18-20 Pine St #21012, New York, NY 10005",10005,3/4/20,0,0,2373,New York County,879665,31973,300250,594060
1340000,"50 Pine St APT 3N, New York, NY 10005",10005,2/25/20,3,2,1720,New York County,879665,31973,300250,594060
2250000,"15 William St PENTHOUSE 2, New York, NY 10005",10005,2/11/20,2,2.5,1657,New York County,879665,31973,300250,594060
860000,"18-20 Pine St #2203, New York, NY 10005",10005,2/10/20,0,0,820,New York County,879665,31973,300250,594060
1050000,"15 Broad St APT 1126, New York, NY 10005",10005,2/10/20,1,1,1189,New York County,879665,31973,300250,594060
1150000,"15 Broad St APT 2430, New York, NY 10005",10005,10/5/20,Studio,,1145,New York County,879665,31973,300250,594060
1210000,"75 Wall St APT 28P, New York, NY 10005",10005,8/12/20,1,2,1126,New York County,879665,31973,300250,594060
535000,"56 Pine St APT 15D, New York, NY 10005",10005,7/29/20,1,1,662,New York County,879665,31973,300250,594060
820000,"67 Liberty St APT 16, New York, NY 10005",10005,7/29/20,1,1,812,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 802, New York, NY 10005",10005,7/28/20,1,2,1785,New York County,879665,31973,300250,594060
563603,"82 Beaver St PENTHOUSE 7, New York, NY 10005",10005,7/17/20,Studio,,418,New York County,879665,31973,300250,594060
2800000,"15 Broad St APT 2910, New York, NY 10005",10005,7/17/20,2,2,1974,New York County,879665,31973,300250,594060
1270000,"53-55 Liberty Plz, New York, NY 10005",10005,7/15/20,0,0,167448,New York County,879665,31973,300250,594060
1270000,"55 Liberty St APT 28C, New York, NY 10005",10005,7/15/20,3,2,1750,New York County,879665,31973,300250,594060
540000,"55 Wall St APT 614, New York, NY 10005",10005,7/14/20,Studio,,630,New York County,879665,31973,300250,594060
600000,"75 Wall St APT 25J, New York, NY 10005",10005,7/13/20,Studio,,445,New York County,879665,31973,300250,594060
1880000,"15 Broad St APT 2600, New York, NY 10005",10005,7/6/20,1,2,1734,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 29I, New York, NY 10005",10005,6/25/20,Studio,,438,New York County,879665,31973,300250,594060
1060000,"75 Wall St APT 30B, New York, NY 10005",10005,6/23/20,1,2,815,New York County,879665,31973,300250,594060
1080000,"18-20 Pine St #2414, New York, NY 10005",10005,6/18/20,0,0,991,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 30I, New York, NY 10005",10005,6/17/20,Studio,,439,New York County,879665,31973,300250,594060
495000,"55 Wall St APT 835, New York, NY 10005",10005,6/16/20,Studio,,536,New York County,879665,31973,300250,594060
1730000,"15 William St APT 39E, New York, NY 10005",10005,5/15/20,2,2,1300,New York County,879665,31973,300250,594060
605000,"75 Wall St #29I, New York, NY 10005",10005,5/13/20,Studio,,439,New York County,879665,31973,300250,594060
150000,"15 Broad St APT 2028, New York, NY 10005",10005,5/12/20,0,0,916,New York County,879665,31973,300250,594060
1600000,"15 William St APT 15E, New York, NY 10005",10005,4/23/20,2,2,1300,New York County,879665,31973,300250,594060
450000,"75 Wall St APT 18L, New York, NY 10005",10005,4/7/20,Studio,,450,New York County,879665,31973,300250,594060
760000,"75 Wall St APT 22E, New York, NY 10005",10005,4/6/20,Studio,,669,New York County,879665,31973,300250,594060
599000,"56 Pine St APT 14E, New York, NY 10005",10005,4/3/20,1,1,776,New York County,879665,31973,300250,594060
640000,"75 Wall St APT 32L, New York, NY 10005",10005,3/31/20,0,0,441,New York County,879665,31973,300250,594060
950000,"15 William St APT 20G, New York, NY 10005",10005,3/31/20,1,1,800,New York County,879665,31973,300250,594060
2150000,"18-20 Pine St #2801, New York, NY 10005",10005,3/30/20,0,0,1808,New York County,879665,31973,300250,594060
1110000,"55 Wall St APT 730, New York, NY 10005",10005,3/25/20,2,2,1672,New York County,879665,31973,300250,594060
640000,"75 Wall St #32L, New York, NY 10005",10005,3/20/20,Studio,,441,New York County,879665,31973,300250,594060
970000,"101 Wall St #15A, New York, NY 10005",10005,3/19/20,1,1,703,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 3300, New York, NY 10005",10005,3/18/20,2,2,1922,New York County,879665,31973,300250,594060
1680000,"15 William St APT 25E, New York, NY 10005",10005,3/16/20,2,2,1300,New York County,879665,31973,300250,594060
1270000,"15 Broad St APT 3214, New York, NY 10005",10005,3/10/20,1,2,1115,New York County,879665,31973,300250,594060
664050,"55 Wall St APT 708, New York, NY 10005",10005,3/9/20,Studio,,659,New York County,879665,31973,300250,594060
2100000,"18-20 Pine St #2206, New York, NY 10005",10005,3/5/20,0,0,1807,New York County,879665,31973,300250,594060
2760000,"18-20 Pine St #21012, New York, NY 10005",10005,3/4/20,0,0,2373,New York County,879665,31973,300250,594060
1340000,"50 Pine St APT 3N, New York, NY 10005",10005,2/25/20,3,2,1720,New York County,879665,31973,300250,594060
2250000,"15 William St PENTHOUSE 2, New York, NY 10005",10005,2/11/20,2,2.5,1657,New York County,879665,31973,300250,594060
860000,"18-20 Pine St #2203, New York, NY 10005",10005,2/10/20,0,0,820,New York County,879665,31973,300250,594060
1050000,"15 Broad St APT 1126, New York, NY 10005",10005,2/10/20,1,1,1189,New York County,879665,31973,300250,594060
1150000,"15 Broad St APT 2430, New York, NY 10005",10005,10/5/20,Studio,,1145,New York County,879665,31973,300250,594060
1210000,"75 Wall St APT 28P, New York, NY 10005",10005,8/12/20,1,2,1126,New York County,879665,31973,300250,594060
535000,"56 Pine St APT 15D, New York, NY 10005",10005,7/29/20,1,1,662,New York County,879665,31973,300250,594060
820000,"67 Liberty St APT 16, New York, NY 10005",10005,7/29/20,1,1,812,New York County,879665,31973,300250,594060
1900000,"15 Broad St APT 802, New York, NY 10005",10005,7/28/20,1,2,1785,New York County,879665,31973,300250,594060
563603,"82 Beaver St PENTHOUSE 7, New York, NY 10005",10005,7/17/20,Studio,,418,New York County,879665,31973,300250,594060
2800000,"15 Broad St APT 2910, New York, NY 10005",10005,7/17/20,2,2,1974,New York County,879665,31973,300250,594060
1270000,"53-55 Liberty Plz, New York, NY 10005",10005,7/15/20,0,0,167448,New York County,879665,31973,300250,594060
1270000,"55 Liberty St APT 28C, New York, NY 10005",10005,7/15/20,3,2,1750,New York County,879665,31973,300250,594060
540000,"55 Wall St APT 614, New York, NY 10005",10005,7/14/20,Studio,,630,New York County,879665,31973,300250,594060
600000,"75 Wall St APT 25J, New York, NY 10005",10005,7/13/20,Studio,,445,New York County,879665,31973,300250,594060
1880000,"15 Broad St APT 2600, New York, NY 10005",10005,7/6/20,1,2,1734,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 29I, New York, NY 10005",10005,6/25/20,Studio,,438,New York County,879665,31973,300250,594060
1060000,"75 Wall St APT 30B, New York, NY 10005",10005,6/23/20,1,2,815,New York County,879665,31973,300250,594060
1080000,"18-20 Pine St #2414, New York, NY 10005",10005,6/18/20,0,0,991,New York County,879665,31973,300250,594060
605000,"75 Wall St APT 30I, New York, NY 10005",10005,6/17/20,Studio,,439,New York County,879665,31973,300250,594060
495000,"55 Wall St APT 835, New York, NY 10005",10005,6/16/20,Studio,,536,New York County,879665,31973,300250,594060
1730000,"15 William St APT 39E, New York, NY 10005",10005,5/15/20,2,2,1300,New York County,879665,31973,300250,594060
