year,zipcode,boro,sq ft,bedrooms,starbucks within mile,unemployment,income?,median previous year price,house price (dep variable)
2011,11228,Brooklyn,1558,1,3,1299,236960,1771821,1968690
2011,11229,Brooklyn,1077,3,1,2894,337858,225463.5,250515
2011,11230,Brooklyn,2451,3,6,1110,459395,445068.9,494521
2011,11231,Brooklyn,2777,2,5,3923,73609,373936.5,415485
2011,11232,Brooklyn,2668,1,4,2264,543394,1164393.9,1293771
2011,11233,Brooklyn,3421,1,5,2496,333455,947638.8,1052932
2011,11234,Brooklyn,806,1,0,2061,735504,1292878.8,1436532
2011,11235,Brooklyn,644,2,1,2908,290871,799350.3,888167
2011,11236,Brooklyn,1585,2,4,3439,261860,1317321.9,1463691
2011,11237,Brooklyn,2685,3,3,3467,327842,455823,506470
2011,11238,Brooklyn,2105,2,4,2835,207226,861123.6,956804
2011,11239,Brooklyn,2158,3,5,3501,720142,1774430.1,1971589
2011,11241,Brooklyn,1059,1,6,3210,521026,658260,731400
2011,11242,Brooklyn,3153,2,4,3036,122554,1048431.6,1164924
2011,11243,Brooklyn,1546,1,1,2449,510979,406235.7,451373
2011,11249,Brooklyn,866,1,6,3505,607747,1288473.3,1431637
2011,11252,Brooklyn,2438,3,2,2208,491936,657959.4,731066
2011,11256,Brooklyn,3354,2,4,3180,113108,1016784.9,1129761
2011,11351,Queens,2892,2,2,1829,54984,686275.2,762528
2011,11354,Queens,3022,3,0,1002,273607,949539.6,1055044
2011,11355,Queens,2268,1,1,2773,467342,872522.1,969469
2011,11356,Queens,2353,2,6,3477,414676,622459.8,691622
2011,11357,Queens,2662,1,0,3166,261894,1107415.8,1230462
2011,11358,Queens,3175,2,4,3449,183455,1361613.6,1512904
2011,11359,Queens,3134,2,6,1107,330247,820110.6,911234
2011,11360,Queens,2687,2,0,1397,584601,489023.1,543359
2011,11361,Queens,1896,1,0,2659,481728,655116.3,727907
2011,11362,Queens,2446,3,3,2907,477894,1507759.2,1675288
2011,11363,Queens,2334,2,4,1596,428872,663959.7,737733
2011,11364,Queens,1419,1,4,3496,297809,762426.9,847141
2011,11365,Queens,1231,3,4,1166,75171,1730263.5,1922515
2011,11366,Queens,1848,2,6,3030,566465,1310407.2,1456008
2011,11367,Queens,652,3,1,3956,491377,1062079.2,1180088
2011,11368,Queens,1147,3,6,3967,325805,483698.7,537443
2011,11369,Queens,780,2,0,2390,168017,877680,975200
2011,11370,Queens,825,1,3,2921,533005,1255781.7,1395313
2011,11371,Queens,1784,3,4,1259,403237,314481.6,349424
2011,11372,Queens,1555,2,6,2976,380992,1567975.5,1742195
2011,11373,Queens,3246,1,3,3159,384121,548000.1,608889
2011,11374,Queens,2461,2,6,3353,687123,532681.2,591868
2011,11375,Queens,3366,1,1,1954,633441,1312175.7,1457973
2011,11377,Queens,2450,2,1,2365,405080,506090.7,562323
2011,11378,Queens,1298,3,3,2637,52238,1061721,1179690
2011,11379,Queens,2739,1,6,3774,665649,666975.6,741084
2011,11385,Queens,1668,1,2,2400,523103,267918.3,297687
2011,11411,Queens,3172,1,4,2329,563305,1715178.6,1905754
2011,11412,Queens,2266,1,1,2424,145681,251316.9,279241
2011,11413,Queens,948,2,0,2839,692356,679600.8,755112
2011,11414,Queens,1645,1,6,3535,189702,1118357.1,1242619
2011,11415,Queens,2321,1,3,2520,405620,1557348.3,1730387
2011,11416,Queens,2522,1,3,3224,621940,744659.1,827399
2011,11417,Queens,2971,3,0,1195,528744,1196339.4,1329266
2011,11418,Queens,996,3,1,2116,744667,352992.6,392214
2011,11419,Queens,2089,3,6,1327,97763,1156127.4,1284586
2011,11420,Queens,1355,3,0,1753,362434,777173.4,863526
2011,11421,Queens,2818,3,0,3650,303127,839331,932590
2011,11422,Queens,1996,2,1,2136,587064,1176451.2,1307168
2011,11423,Queens,1415,3,3,3577,243784,1646087.4,1828986
2011,11426,Queens,2434,1,6,1763,502786,549830.7,610923
2011,11427,Queens,3191,2,1,2144,592221,1641259.8,1823622
2011,11428,Queens,3434,2,4,1658,121581,1085306.4,1205896
2011,11429,Queens,566,1,5,1970,410037,1221017.4,1356686
2011,11430,Queens,1743,3,4,1480,454329,657291.6,730324
2011,11432,Queens,1430,3,4,3497,394210,1187240.4,1319156
2011,11433,Queens,3047,2,2,1061,172492,1449294.3,1610327
2011,11434,Queens,3021,2,0,1593,714865,1037062.8,1152292
2011,11435,Queens,3195,2,2,1200,243686,1674658.8,1860732
2011,11436,Queens,2753,2,5,3814,626019,603543.6,670604
2011,11691,Queens,1780,2,6,3984,197109,573882.3,637647
2011,11692,Queens,1301,2,4,1242,535236,1122553.8,1247282
2011,11693,Queens,2347,2,3,3576,315342,1469688.3,1632987
2011,11694,Queens,2856,2,4,2022,315550,794445.3,882717
2011,11697,Queens,1198,2,0,1300,624432,799693.2,888548
2011,10451,Bronx,2709,2,1,2207,331454,435457.8,483842
2011,10452,Bronx,527,3,1,1660,592892,999998.1,1111109
2011,10453,Bronx,2686,3,4,2436,323180,1435717.8,1595242
2011,10454,Bronx,3182,3,0,2488,597092,723312.9,803681
2011,10455,Bronx,1663,3,6,3585,153482,328578.3,365087
2011,10456,Bronx,3098,2,2,3013,417556,1260706.5,1400785
2011,10457,Bronx,3492,2,0,3768,43760,1683574.2,1870638
2011,10458,Bronx,2039,3,2,2727,37724,538480.8,598312
2011,10459,Bronx,2261,3,2,3903,629273,871560,968400
2011,10460,Bronx,1227,3,2,3567,520872,1554180.3,1726867
2011,10461,Bronx,1217,3,3,2958,540609,387306,430340
2011,10462,Bronx,2943,3,0,1316,726888,1125006.3,1250007
2011,10463,Bronx,1022,1,3,2573,281060,1740428.1,1933809
2011,10464,Bronx,1011,3,0,1509,307682,524853.9,583171
2011,10465,Bronx,1772,1,5,2814,449497,1177926.3,1308807
2011,10466,Bronx,1191,1,0,3299,704502,1467007.2,1630008
2011,10467,Bronx,1842,2,1,2118,301609,1094613.3,1216237
2011,10468,Bronx,3387,1,6,3439,47642,471825.9,524251
2011,10469,Bronx,2942,2,4,1220,647826,682527.6,758364
2011,10470,Bronx,1008,3,4,3200,252570,1151351.1,1279279
2011,10471,Bronx,2268,1,2,2568,356912,357055.2,396728
2011,10472,Bronx,1130,1,2,2081,138818,1126809.9,1252011
2011,10473,Bronx,3025,1,5,3705,171574,946008.9,1051121
2011,10474,Bronx,3129,2,0,1204,219053,1238497.2,1376108
2011,10475,Bronx,2910,1,0,3604,525219,1095374.7,1217083
2011,11201,Brooklyn,2505,3,5,3445,411883,351364.5,390405
2011,11203,Brooklyn,2563,2,2,3584,196969,1593319.5,1770355
2011,11204,Brooklyn,2523,1,1,1793,441679,997747.2,1108608
2011,11205,Brooklyn,3234,2,5,1114,230260,1320775.2,1467528
2011,11206,Brooklyn,2189,2,1,2830,47334,708931.8,787702
2011,11207,Brooklyn,3182,3,6,3579,267948,769999.5,855555
2011,11208,Brooklyn,1630,3,4,2512,346689,1200440.7,1333823
2011,11209,Brooklyn,1527,1,5,3605,262831,1662518.7,1847243
2011,11210,Brooklyn,1929,1,4,3940,159876,1542817.8,1714242
2011,11211,Brooklyn,985,3,6,2030,629868,563989.5,626655
2011,11212,Brooklyn,3035,3,5,1532,526000,1793178.9,1992421
2011,11213,Brooklyn,2899,1,6,2311,638798,1079626.5,1199585
2011,11214,Brooklyn,1434,3,2,3820,364052,1680398.1,1867109
2011,11215,Brooklyn,2724,3,0,2379,307895,346525.2,385028
2011,11216,Brooklyn,2177,1,1,3650,336434,1559778.3,1733087
2011,11217,Brooklyn,2791,3,6,3974,530835,639504.9,710561
2011,11218,Brooklyn,2554,2,6,3831,619941,1408061.7,1564513
2011,11219,Brooklyn,981,3,5,3210,452738,295086.6,327874
2011,11220,Brooklyn,1108,1,3,1776,306547,799985.7,888873
2011,11221,Brooklyn,1384,3,5,1792,174172,725735.7,806373
2011,11222,Brooklyn,1786,1,6,3530,749396,1637676.9,1819641
2011,11223,Brooklyn,1498,3,2,2359,166450,602340.3,669267
2011,11224,Brooklyn,2130,3,5,2566,304649,1722018.6,1913354
2011,11225,Brooklyn,1830,3,5,1533,646068,667948.5,742165
2011,11226,Brooklyn,1461,3,2,2361,516529,405602.1,450669
2011,11228,Brooklyn,754,1,5,3052,737372,445807.8,495342
2011,11229,Brooklyn,1990,2,6,3173,206947,785661.3,872957
2011,11230,Brooklyn,2440,1,1,2021,195616,1082564.1,1202849
2011,11231,Brooklyn,3466,2,5,1323,554311,1074895.2,1194328
2011,11232,Brooklyn,3276,1,3,3562,37718,1064370.6,1182634
2011,11233,Brooklyn,1753,3,2,3995,104387,1691326.8,1879252
2011,11234,Brooklyn,2966,2,0,1117,530502,1214691.3,1349657
2011,11235,Brooklyn,1495,3,1,3282,600173,1746366.3,1940407
2011,11236,Brooklyn,3189,2,2,2419,493570,1575081.9,1750091
2011,11237,Brooklyn,1112,2,4,3013,434050,618759.9,687511
2011,11238,Brooklyn,2449,3,2,2062,380504,1300651.2,1445168
2011,11239,Brooklyn,3274,1,4,3002,47906,1389395.7,1543773
2011,11241,Brooklyn,806,3,0,1186,706468,813212.1,903569
2011,11242,Brooklyn,706,3,4,1877,257599,653730.3,726367
2011,11243,Brooklyn,1104,1,4,1435,57635,1631597.4,1812886
2011,11249,Brooklyn,2953,3,2,1003,747060,660990.6,734434
2011,11252,Brooklyn,3483,2,1,3795,47056,1325612.7,1472903
2011,11256,Brooklyn,2554,2,4,1117,345838,917551.8,1019502
2011,10001,Manhattan,3163,3,5,3015,262488,1017947.7,1131053
2011,10002,Manhattan,1339,1,1,2906,553508,434617.2,482908
2011,10003,Manhattan,2728,2,2,2390,394918,296105.4,329006
2011,10004,Manhattan,2506,1,5,1284,667372,433143,481270
2011,10005,Manhattan,2116,3,5,1884,612066,1612598.4,1791776
2011,10006,Manhattan,2794,2,4,3630,309614,1601624.7,1779583
2011,10007,Manhattan,1327,1,0,3213,245180,661255.2,734728
2011,10009,Manhattan,3237,1,0,2190,397102,949779,1055310
2011,10010,Manhattan,2888,2,1,3863,199677,606741.3,674157
2011,10011,Manhattan,3173,1,0,1886,653662,1713627,1904030
2011,10012,Manhattan,1344,2,2,3924,454933,1608032.7,1786703
2011,10013,Manhattan,1102,3,5,1639,481606,437439.6,486044
2011,10014,Manhattan,1383,2,3,2090,602892,1339888.5,1488765
2011,10015,Manhattan,1205,3,3,3000,660935,298558.8,331732
2011,10016,Manhattan,2357,2,0,3902,332185,542821.5,603135
2011,10017,Manhattan,2923,3,1,1124,375598,959843.7,1066493
2011,10018,Manhattan,1233,2,3,2193,117851,936621.9,1040691
2011,10019,Manhattan,1117,1,1,3984,52245,787243.5,874715
2011,10020,Manhattan,3498,1,0,2973,393059,1622224.8,1802472
2011,10021,Manhattan,694,2,0,1734,637957,352424.7,391583
2011,10022,Manhattan,1713,2,6,1759,429264,1790328.6,1989254
2011,10023,Manhattan,2130,2,2,1788,353719,472713.3,525237
2011,10024,Manhattan,970,1,2,2557,426810,363379.5,403755
2011,10025,Manhattan,746,2,5,1145,668699,559907.1,622119
2011,10026,Manhattan,663,1,3,1843,415187,1483592.4,1648436
2011,10027,Manhattan,1835,1,5,3471,748199,1726274.7,1918083
2011,10028,Manhattan,945,1,3,2177,670847,1110714.3,1234127
2011,10029,Manhattan,3236,3,2,2355,216973,1531712.7,1701903
2011,10030,Manhattan,886,2,5,3051,369007,444677.4,494086
2011,10031,Manhattan,663,3,2,1198,400462,830295.9,922551
2011,10032,Manhattan,591,3,6,3175,504514,1798929,1998810
2011,10033,Manhattan,946,3,0,2426,289744,355675.5,395195
2011,10034,Manhattan,2629,1,5,1629,669371,1118625.3,1242917
2011,10035,Manhattan,2793,3,6,2433,301880,667274.4,741416
2011,10036,Manhattan,1962,3,1,1989,701650,896112.9,995681
2011,10037,Manhattan,2884,1,1,3001,276542,458793,509770
2011,10038,Manhattan,2937,1,0,2696,404329,936444.6,1040494
2011,10039,Manhattan,1579,2,6,1187,562766,1212317.1,1347019
2011,10040,Manhattan,2866,3,6,3844,428743,480765.6,534184
2011,10041,Manhattan,3119,1,4,2932,639846,1054186.2,1171318
2011,10044,Manhattan,1561,2,4,1699,84913,1794662.1,1994069
2011,10045,Manhattan,883,2,4,2798,343834,763359.3,848177
2011,10048,Manhattan,2264,3,3,3669,446380,1677312,1863680
2011,10055,Manhattan,2664,2,0,2144,694149,1340638.2,1489598
2011,10060,Manhattan,1539,2,6,3742,110578,766170.9,851301
2011,10069,Manhattan,2568,2,4,1581,743839,1621889.1,1802099
2011,10090,Manhattan,1942,1,3,3932,254900,1775048.4,1972276
2011,10095,Manhattan,1309,1,6,1021,317772,755255.7,839173
2011,10098,Manhattan,2448,2,3,1300,408887,1062954,1181060
2011,10099,Manhattan,736,2,6,3300,523010,859934.7,955483
2011,10103,Manhattan,2531,1,6,2953,291586,936984.6,1041094
2011,10104,Manhattan,3344,1,5,3211,128260,787582.8,875092
2011,10105,Manhattan,2588,3,3,1614,622786,458955.9,509951
2011,10106,Manhattan,578,2,5,3276,624471,362504.7,402783
2011,10107,Manhattan,2318,2,3,1790,632473,789587.1,877319
2011,10110,Manhattan,1277,3,2,1059,140051,1240554.6,1378394
2011,10111,Manhattan,3457,2,3,3475,520321,391534.2,435038
2011,10112,Manhattan,2481,1,3,2200,290823,556506,618340
2011,10115,Manhattan,2592,3,6,3464,383073,464156.1,515729
2011,10118,Manhattan,2572,2,6,2005,100296,896719.5,996355
2011,10119,Manhattan,3174,3,5,2062,639049,1314593.1,1460659
2011,10120,Manhattan,2473,3,4,3277,130199,693769.5,770855
2011,10121,Manhattan,1027,1,0,3490,679071,1574311.5,1749235
2011,10122,Manhattan,877,3,2,1610,346639,752806.8,836452
2011,10123,Manhattan,806,1,2,3591,364293,569322.9,632581
2011,10128,Manhattan,2284,2,1,3781,461038,1324467.9,1471631
2011,10151,Manhattan,1566,2,5,2778,545091,930870,1034300
2011,10152,Manhattan,1282,1,3,1574,497543,1089953.1,1211059
2011,10153,Manhattan,1637,2,4,1578,687340,227391.3,252657
2011,10154,Manhattan,2078,1,1,1068,243169,1020144.6,1133494
2011,10155,Manhattan,1502,2,4,2945,372104,691384.5,768205
2011,10158,Manhattan,890,3,2,2500,469710,1294899.3,1438777
2011,10161,Manhattan,1159,3,0,3249,663972,232137.9,257931
2011,10162,Manhattan,2535,3,1,1072,69792,1126210.5,1251345
2011,10165,Manhattan,3040,1,6,3357,444721,1544094.9,1715661
2011,10166,Manhattan,842,1,0,2661,673736,1593246.6,1770274
2011,10167,Manhattan,1978,3,1,1515,524054,1538906.4,1709896
2011,10168,Manhattan,1266,2,5,2269,86398,1454383.8,1615982
2011,10169,Manhattan,2494,1,5,2618,460736,1544407.2,1716008
2011,10170,Manhattan,2573,1,3,3068,306630,1697958.9,1886621
2011,10171,Manhattan,760,3,2,2825,245716,1755814.5,1950905
2011,10172,Manhattan,1431,2,1,2048,55098,949779,1055310
2011,10173,Manhattan,3167,3,2,1190,379072,860127.3,955697
2011,10174,Manhattan,1835,1,6,2740,263993,862695.9,958551
2011,10175,Manhattan,691,1,3,3423,263608,1351011.6,1501124
2011,10176,Manhattan,3448,3,4,2232,255179,424414.8,471572
2011,10177,Manhattan,1480,3,2,3501,530859,789039,876710
2011,10178,Manhattan,553,2,3,1898,319253,945131.4,1050146
2011,10199,Manhattan,3414,1,5,3400,113744,1329263.1,1476959
2011,10270,Manhattan,2584,1,4,3651,440273,531792,590880
2011,10271,Manhattan,672,1,0,1586,675932,1775665.8,1972962
2011,10278,Manhattan,1133,1,3,1992,237525,745673.4,828526
2011,10279,Manhattan,1805,1,2,3414,38650,831099.6,923444
2011,10280,Manhattan,2191,3,0,3069,348451,390552.3,433947
2011,10281,Manhattan,2552,2,1,2882,515627,1353372.3,1503747
2011,10282,Manhattan,563,3,4,1928,691500,1508475.6,1676084
2011,11101,Queens,2015,3,0,1566,395749,350028,388920
2011,11102,Queens,2270,3,3,3598,721219,892143,991270
2011,11103,Queens,861,3,4,1394,478051,911907,1013230
2011,11004,Queens,2813,1,0,1912,591192,1430812.8,1589792
2011,11104,Queens,2024,1,3,1881,290330,1492636.5,1658485
2011,11105,Queens,709,1,2,2537,300465,1707276.6,1896974
2011,11106,Queens,1857,2,6,1779,672204,1191313.8,1323682
2011,11109,Queens,1046,1,4,3490,614776,515055.6,572284
2011,11351,Queens,2404,2,2,3986,101386,915028.2,1016698
2011,11354,Queens,1999,1,3,3405,491081,1463308.2,1625898
2011,11355,Queens,3268,1,4,2894,579368,767914.2,853238
2011,11356,Queens,3376,3,5,1636,102461,1082872.8,1203192
2011,11357,Queens,578,1,3,2285,546246,360538.2,400598
2011,11358,Queens,553,3,5,2725,706418,699815.7,777573
2011,11359,Queens,1925,3,3,2480,589731,301499.1,334999
2011,11360,Queens,1580,1,1,2581,226557,761015.7,845573
2011,11361,Queens,2004,2,4,1562,366313,1267074,1407860
2011,11362,Queens,2530,3,5,2452,311886,904599,1005110
2011,11363,Queens,1149,3,0,3913,675942,1003430.7,1114923
2011,11364,Queens,2711,2,2,2517,737034,396937.8,441042
2011,11365,Queens,1648,3,3,1468,236004,1791648.9,1990721
2011,11366,Queens,715,1,0,3169,650254,1123591.5,1248435
2011,11367,Queens,1571,1,4,2840,273758,492755.4,547506
2011,11368,Queens,3477,2,2,3837,597212,1299137.4,1443486
2011,11369,Queens,1404,3,1,1872,346968,1798355.7,1998173
2011,11370,Queens,3165,3,1,3698,718686,583623.9,648471
2011,11371,Queens,2359,3,2,2606,278787,630240.3,700267
2011,11372,Queens,1851,2,4,2249,409990,1066239.9,1184711
2011,11373,Queens,2569,1,4,1104,327974,1480291.2,1644768
2011,11374,Queens,2300,2,1,1079,464601,956637,1062930
2011,11375,Queens,2778,1,0,2565,91846,1277880.3,1419867
2011,11377,Queens,1876,1,4,3138,304884,234263.7,260293
2011,11378,Queens,3133,3,5,3695,226489,1027503.9,1141671
2011,11379,Queens,3445,2,2,1561,140690,1272698.1,1414109
2011,11385,Queens,1162,1,2,3402,357265,825434.1,917149
2011,11411,Queens,3364,3,2,3490,183747,988753.5,1098615
2011,11412,Queens,2010,1,6,1842,176606,1733966.1,1926629
2011,11413,Queens,1377,2,2,3739,338005,277745.4,308606
2011,11414,Queens,1266,2,5,3962,291982,1358951.4,1509946
2011,11415,Queens,3329,2,4,3134,231059,1563255,1736950
2011,11416,Queens,649,1,6,2518,746655,1501510.5,1668345
2011,11417,Queens,546,2,4,2204,125587,1011423.6,1123804
2011,11418,Queens,856,1,0,2563,456691,1657833.3,1842037
2011,11419,Queens,3355,3,2,3255,397338,930999.6,1034444
2011,11420,Queens,3350,3,4,3926,40532,1712283.3,1902537
2011,11421,Queens,622,3,1,3640,518455,1768015.8,1964462
2011,11422,Queens,1121,2,4,1426,350866,648892.8,720992
2011,11423,Queens,2278,3,3,1897,535905,675801.9,750891
2011,11426,Queens,2995,1,3,2342,580123,780019.2,866688
2011,11427,Queens,2193,1,5,3184,292496,1385260.2,1539178
2011,11428,Queens,3252,2,2,3514,176579,251883.9,279871
2011,11429,Queens,1105,2,4,3891,429289,1369029.6,1521144
2011,11430,Queens,2835,2,0,3168,647370,888223.5,986915
2011,11432,Queens,2401,1,6,2479,449860,1548792,1720880
2011,11433,Queens,2646,2,3,1117,145189,1325232,1472480
2011,11434,Queens,2025,3,3,1793,295431,1508031.9,1675591
2011,11435,Queens,2080,1,2,3286,65043,685629,761810
2011,11436,Queens,2051,3,6,2417,178991,840684.6,934094
2011,11691,Queens,3214,1,1,1917,557821,1286940.6,1429934
2011,11692,Queens,3254,3,6,2621,254229,1471156.2,1634618
2011,11693,Queens,3489,3,1,2079,245252,913160.7,1014623
2011,11694,Queens,1895,3,1,3865,279823,1321236.9,1468041
2011,11697,Queens,1212,3,1,3029,145842,816664.5,907405
2011,10301,Staten,2605,3,3,3470,382462,829235.7,921373
2011,10302,Staten,617,1,3,2200,78538,497664,552960
2011,10303,Staten,628,2,2,1924,335493,475500.6,528334
2011,10304,Staten,1439,2,1,1546,474955,1105625.7,1228473
2011,10305,Staten,2949,1,6,2104,160214,820998.9,912221
2011,10306,Staten,1927,1,2,2386,387460,1754795.7,1949773
2011,10307,Staten,2315,3,3,2111,596311,1530554.4,1700616
2011,10308,Staten,974,1,5,2717,391760,844432.2,938258
2011,10309,Staten,2357,2,2,3459,693565,734248.8,815832
2011,10310,Staten,2921,3,2,1935,613962,1528509.6,1698344
2011,10311,Staten,3372,3,0,2633,736323,559548,621720
2011,10312,Staten,1854,1,2,3751,412017,1454525.1,1616139
2011,10314,Staten,1519,1,4,2526,658338,566112.6,629014
2012,10001,Manhattan,1201,1,5,2723,70773,724561.2,805068
2012,10002,Manhattan,2107,2,0,1271,300802,1185165,1316850
2012,10003,Manhattan,2123,1,5,1322,283406,1036989.9,1152211
2012,10004,Manhattan,3132,3,5,1856,147340,971828.1,1079809
2012,10005,Manhattan,1291,3,2,1576,118287,1417559.4,1575066
2012,10006,Manhattan,737,2,3,3316,223047,707650.2,786278
2012,10007,Manhattan,3326,3,0,3707,484904,1523009.7,1692233
2012,10009,Manhattan,1309,3,3,1112,168573,777535.2,863928
2012,10010,Manhattan,1224,3,6,2390,161635,612063,680070
2012,10011,Manhattan,1745,2,4,2225,364444,976220.1,1084689
2012,10012,Manhattan,1062,2,5,1125,702371,902025.9,1002251
2012,10013,Manhattan,631,3,4,1079,250007,1043372.7,1159303
2012,10014,Manhattan,1572,1,2,3503,704844,590499.9,656111
2012,10015,Manhattan,2805,2,5,2552,488363,446958.9,496621
2012,10016,Manhattan,3254,3,2,1307,35134,495387.9,550431
2012,10017,Manhattan,1792,3,2,3492,526810,1154082.6,1282314
2012,10018,Manhattan,3286,3,2,1994,292554,762061.5,846735
2012,10019,Manhattan,1520,2,4,2223,332147,834056.1,926729
2012,10020,Manhattan,3453,2,2,3009,30855,1431800.1,1590889
2012,10021,Manhattan,997,1,4,1847,628633,1252521.9,1391691
2012,10022,Manhattan,3108,1,3,2313,417321,1612505.7,1791673
2012,10023,Manhattan,1796,3,3,1429,452050,254881.8,283202
2012,10024,Manhattan,3047,2,3,3376,332505,1644162.3,1826847
2012,10025,Manhattan,2895,1,2,1028,341779,799347.6,888164
2012,10026,Manhattan,2501,3,2,2419,593609,1533781.8,1704202
2012,10027,Manhattan,1897,2,0,3996,683476,1655415.9,1839351
2012,10028,Manhattan,3279,1,0,2452,96315,1658410.2,1842678
2012,10029,Manhattan,3376,2,1,3508,243523,597249,663610
2012,10030,Manhattan,3478,2,6,2099,292534,1397400.3,1552667
2012,10031,Manhattan,2457,2,1,1762,55575,340291.8,378102
2012,10032,Manhattan,1039,3,4,1837,714323,1728432.9,1920481
2012,10033,Manhattan,1547,1,5,1406,320299,622649.7,691833
2012,10034,Manhattan,1696,1,5,3291,735540,1009754.1,1121949
2012,10035,Manhattan,1452,1,2,1734,367640,310012.2,344458
2012,10036,Manhattan,931,1,6,1460,251323,1628809.2,1809788
2012,10037,Manhattan,2916,2,2,3387,201452,244116,271240
2012,10038,Manhattan,2427,1,1,2482,597525,1711270.8,1901412
2012,10039,Manhattan,3456,3,3,1741,149150,1000362.6,1111514
2012,10040,Manhattan,2326,1,5,2752,77501,527407.2,586008
2012,10041,Manhattan,2708,2,5,1491,264555,749236.5,832485
2012,10044,Manhattan,3040,2,6,1537,384086,293752.8,326392
2012,10045,Manhattan,1941,1,2,3910,394310,1114869.6,1238744
